image_ID_name,Cell,granule,Surface_Area,Volume,sphericity,MeanInt,CumInt,MedianInt,Volume_um3
w11-3,2,88,333.534659157079,360,0.733744436809906,475.7,171252,436.5,0.8102453941512
w11-3,2,89,198.924307663147,140,0.655463168546762,317.357142857143,44430,309,0.3150954310588
w11-3,2,90,71.5085599303304,44,0.842871190889511,318.363636363636,14008,321,0.09902999261848
w11-3,2,91,257.972353467135,260,0.763647950876864,467.161538461538,121462,424,0.5851772291092
w11-3,2,92,116.941006750285,84,0.793177075136805,343.559523809524,28859,344,0.18905725863528
w11-3,2,93,64.2581376082681,32,0.75855890160073,374.90625,11997,366,0.07202181281344
w11-3,2,94,1383.61724606678,2480,0.640377324124817,625.279032258064,1550692,547.5,5.5816904930416
w11-3,2,95,66.0365539772928,32,0.738130313398808,345.15625,11045,334.5,0.07202181281344
w11-3,2,96,139.148066154398,100,0.748755943600066,315.05,31505,297.5,0.225068165042
w11-3,2,97,613.658253467382,692,0.616540496425651,489.066473988439,338434,463,1.55747170209064
w11-3,2,98,1005.06427757913,1052,0.497699777949414,392.591254752852,413006,382,2.36771709624184
w11-3,2,99,191.089261106037,152,0.720792460597079,330.868421052632,50292,319,0.34210361086384
w11-3,2,100,579.550760508091,692,0.652824894745687,411.433526011561,284712,383,1.55747170209064
w11-3,2,101,315.64138071889,312,0.704790301791815,441.682692307692,137805,418,0.70221267493104
w11-3,2,102,292.027660664523,280,0.708759384906638,441.107142857143,123510,428.5,0.6301908621176
w11-3,2,103,87.2424383496229,52,0.772251140479788,333.423076923077,17338,330.5,0.11703544582184
w11-3,2,104,84.1972583057304,44,0.715848785104318,288.954545454545,12714,285.5,0.09902999261848
w11-3,2,105,984.308673903238,1100,0.523537669856577,336.2,369820,312,2.475749815462
w11-3,2,106,87.6497612152571,52,0.768662362334038,364.788461538462,18969,365.5,0.11703544582184
w11-3,2,107,612.699994571116,736,0.643410470708565,458.504076086957,337459,406,1.65650169470912
w11-3,2,108,73.6120996929971,40,0.768377984661505,295.925,11837,281,0.0900272660168
w11-3,2,109,283.058356723993,272,0.717222787474445,388.305147058824,105619,356.5,0.61218540891424
w11-3,2,110,740.293619733534,1096,0.694417229077886,532.899635036496,584058,484,2.46674708886032
w11-3,2,111,136.30101495419,108,0.804638616768131,379.268518518519,40961,380.5,0.24307361824536
w11-3,2,112,261.15559323925,216,0.666633744559652,338.925925925926,73208,324.5,0.48614723649072
w11-3,2,113,509.736580227629,532,0.622891988391306,453.203007518797,241104,426,1.19736263802344
w11-3,2,114,80.4459712183235,44,0.74922962771743,289.022727272727,12717,285,0.09902999261848
w11-3,2,115,118.930454388423,76,0.729569675885035,303.973684210526,23102,295,0.17105180543192
w11-3,2,116,112.083680437668,84,0.82755067763257,323.702380952381,27191,311,0.18905725863528
w11-3,2,117,609.284896055616,724,0.639964803773913,425.828729281768,308300,388.5,1.62949351490408
w11-3,2,118,964.242558655818,1408,0.630037304887363,492.794744318182,693855,442,3.16895976379136
w11-3,2,119,233.919417894597,228,0.771568368091895,403.09649122807,91906,357.5,0.51315541629576
w11-3,2,120,970.367951525562,1592,0.679479547396254,466.878768844221,743271,425,3.58308518746864
w11-3,2,121,88.6024666747482,52,0.760397255767771,337.538461538462,17552,336,0.11703544582184
w11-3,2,122,600.332745095031,680,0.622918697838416,408.451470588235,277747,381,1.5304635222856
w11-3,2,123,262.794112632889,252,0.734179386742141,403.936507936508,101792,381.5,0.56717177590584
w11-3,2,124,92.5985149309683,60,0.800413250834249,298.516666666667,17911,291,0.1350408990252
w11-3,2,125,123.20683096032,84,0.752839148404177,392.892857142857,33003,378,0.18905725863528
w11-3,2,126,113.933231100419,72,0.734607528464845,371.430555555556,26743,378,0.16204907883024
w11-3,2,127,381.32516920452,444,0.738092229065065,418.486486486487,185808,400.5,0.99930265278648
w11-3,2,128,284.917135317846,256,0.684319421205177,357.421875,91500,334.5,0.57617450250752
w11-3,2,129,143.342243254303,96,0.707333265356163,315.708333333333,30308,313.5,0.21606543844032
w11-3,2,130,78.0154708148514,36,0.675831439604384,298.361111111111,10741,299,0.08102453941512
w11-3,2,131,151.498738710728,104,0.705933838741972,376.394230769231,39145,373,0.23407089164368
w11-3,2,132,69.162096246014,36,0.762343983396158,361.722222222222,13022,368,0.08102453941512
w11-3,2,133,531.035729250217,612,0.656439435841857,431.728758169935,264218,397,1.37741717005704
w11-3,2,134,434.265701940779,444,0.648112763404832,356.18018018018,158144,344.5,0.99930265278648
w11-3,2,135,59.4008112956509,36,0.887619323746091,277.361111111111,9985,279,0.08102453941512
w11-3,2,136,123.494549959935,84,0.751085175239206,307.97619047619,25870,302.5,0.18905725863528
w11-3,2,137,1187.56946894903,1892,0.622929916653492,567.419133192389,1073557,502.5,4.25828968259464
w11-3,2,138,125.052707128744,80,0.717988824913649,363.9625,29117,353,0.1800545320336
w11-3,2,139,82.7102354306476,52,0.814567534029401,347.673076923077,18079,333,0.11703544582184
w11-3,2,140,250.932962414186,180,0.614386146091648,279.238888888889,50263,278.5,0.4051226970756
w11-3,2,141,261.512609285429,260,0.753309982437762,348.257692307692,90547,331,0.5851772291092
w11-3,2,142,120.778167804011,80,0.743399638164209,312.125,24970,311.5,0.1800545320336
w11-3,2,143,69.7319808084692,40,0.811133086326113,303.775,12151,311,0.0900272660168
w11-3,2,144,148.537595385991,104,0.720006850149385,329.442307692308,34262,314,0.23407089164368
w11-3,2,145,611.823976842127,616,0.57223986115741,394.329545454545,242907,369,1.38641989665872
w11-3,2,146,425.604944474135,436,0.653333788583694,415.04128440367,180958,395,0.98129719958312
